"Year","State","State ANSI","ORGANIC","Category","Chemical_Genre","Amount","Value"
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(MEFENOXAM = 113502)",7200
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(MYCLOBUTANIL = 128857)",10800
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(PENTHIOPYRAD = 90112)",4000
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)",3300
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(PROPICONAZOLE = 122101)",2300
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(PYDIFLUMETOFEN = 90110)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(PYRACLOSTROBIN = 99100)",10600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(PYRIMETHANIL = 288201)",8300
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(QUINOLINE = 55459)",3600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(SULFUR = 77501)",1258100
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(TETRACONAZOLE = 120603)",1300
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(THIOPHANATE-METHYL = 102001)",10600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(THIRAM = 79801)",269500
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(TOTAL)",2338800
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(TRIFLOXYSTROBIN = 129112)",14600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","FUNGICIDE","(TRIFLUMIZOLE = 128879)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","HERBICIDE","(FLUMIOXAZIN = 129034)",3900
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","HERBICIDE","(OXYFLUORFEN = 111601)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","HERBICIDE","(PENDIMETHALIN = 108501)",71400
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","HERBICIDE","(TOTAL)",89700
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(ABAMECTIN = 122804)",300
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(ACEQUINOCYL = 6329)",12800
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(ACETAMIPRID = 99050)",3300
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(AZADIRACHTIN = 121701)",2800
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(BEAUVERIA BASSIANA = 128924)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(BIFENAZATE = 586)",28700
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(BIFENTHRIN = 128825)",4600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(BT KURSTAK ABTS-1857 = 6523)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(BT KURSTAKI SA-11 = 6519)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(CANOLA OIL = 11332)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)",2000
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(CYANTRANILIPROLE = 90098)",1700
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(CYFLUMETOFEN = 138831)",7600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(ETOXAZOLE = 107091)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(FENBUTATIN-OXIDE = 104601)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(FENPROPATHRIN = 127901)",6600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(FENPYROXIMATE = 129131)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(FLONICAMID = 128016)",6200
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(FLUPYRADIFURONE = 122304)",5000
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(HEXYTHIAZOX = 128849)",5400
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(IMIDACLOPRID = 129099)",3100
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(LAMBDA-CYHALOTHRIN = 128897)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(MALATHION = 57701)",19400
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(METHOXYFENOZIDE = 121027)",7900
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(NALED = 34401)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(NEEM OIL = 25006)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(NEEM OIL, CLAR. HYD. = 25007)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(NOVALURON = 124002)",5600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(PYRETHRINS = 69001)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(PYRIDABEN = 129105)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(SPINETORAM = 110007)",3800
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(SPINOSAD = 110003)",2000
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(THIAMETHOXAM = 60109)",1300
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","INSECTICIDE","(TOTAL)",231600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(ACIBENZOLAR-S-METHYL = 61402)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(CAPSICUM OLEORESIN EXTRACT = 70704)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(CHLOROPICRIN = 81501)",11299000
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(DICHLOROPROPENE = 29001)",1642600
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(FLUTRIAFOL = 128940)",3900
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(GARLIC OIL = 128827)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(HYDROGEN PEROXIDE = 595)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(IRON PHOSPHATE = 34903)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(METALDEHYDE = 53001)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(METAM-POTASSIUM = 39002)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(METAM-SODIUM = 39003)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(PEROXYACETIC ACID = 63201)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(REYNOUTRIA SACHALINE = 55809)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB","OTHER","(TOTAL)",15611900
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)",0.234
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BLAD = 30006)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BORAX DECAHYDRATE = 11102)",0.042
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BOSCALID = 128008)",0.354
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BT SUBSP KURSTAKI EVB-113-19 = 6544)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(CAPTAN = 81301)",1.693
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(CYFLUFENAMID = 555550)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(CYPRODINIL = 288202)",0.316
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(DIFENOCONAZOLE = 128847)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FENHEXAMID = 90209)",0.659
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)",0.211
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FLUOPYRAM = 80302)",0.119
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FLUXAPYROXAD = 138009)",0.161
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FOSETYL-AL = 123301)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(ISOFETAMID = 270000)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(MEFENOXAM = 113502)",0.5
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(MYCLOBUTANIL = 128857)",0.105
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(PENTHIOPYRAD = 90112)",0.271
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)",0.061
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)",0.112
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(PYDIFLUMETOFEN = 90110)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)",0.167
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(PYRIMETHANIL = 288201)",0.658
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(QUINOLINE = 55459)",0.095
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(SULFUR = 77501)",5.471
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(TETRACONAZOLE = 120603)",0.036
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(THIOPHANATE-METHYL = 102001)",0.695
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(THIRAM = 79801)",2.201
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(TRIFLOXYSTROBIN = 129112)",0.119
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","(TRIFLUMIZOLE = 128879)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)",0.078
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","HERBICIDE","(OXYFLUORFEN = 111601)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","HERBICIDE","(PENDIMETHALIN = 108501)",0.923
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(ABAMECTIN = 122804)",0.019
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(ACEQUINOCYL = 6329)",0.299
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(ACETAMIPRID = 99050)",0.129
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(AZADIRACHTIN = 121701)",0.03
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BEAUVERIA BASSIANA = 128924)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BIFENAZATE = 586)",0.5
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BIFENTHRIN = 128825)",0.116
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BT KURSTAK ABTS-1857 = 6523)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BT KURSTAKI SA-11 = 6519)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(CANOLA OIL = 11332)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)",0.063
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(CYANTRANILIPROLE = 90098)",0.117
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(CYFLUMETOFEN = 138831)",0.178
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(ETOXAZOLE = 107091)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(FENBUTATIN-OXIDE = 104601)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(FENPROPATHRIN = 127901)",0.26
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(FENPYROXIMATE = 129131)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(FLONICAMID = 128016)",0.087
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(FLUPYRADIFURONE = 122304)",0.182
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(HEXYTHIAZOX = 128849)",0.186
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)",0.457
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(LAMBDA-CYHALOTHRIN = 128897)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(MALATHION = 57701)",1.807
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(METHOXYFENOZIDE = 121027)",0.169
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(NALED = 34401)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(NEEM OIL = 25006)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(NEEM OIL, CLAR. HYD. = 25007)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(NOVALURON = 124002)",0.077
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(PYRETHRINS = 69001)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(PYRIDABEN = 129105)",NA
2023,"CALIFORNIA","06","BEARING","APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","(SPINETORAM = 110007)",0.071
